"R Caud","L Caud","R Put","L Put","R NAcc","L NAcc","R Amyg","L Amyg","R Ins","L Ins","ACC","PCC","R OFC","L OFC","vmPFC","Outcome","Antic"
-0.093676,-0.49838,-0.25998,-0.25543,-0.031936,-0.10915,-0.3456,-0.10303,-0.2175,-0.58007,-0.12514,-0.39855,-0.45508,-0.16186,0.48652,0,0
-0.10335,-0.025457,-0.15284,0.1496,-0.35391,0.21847,-0.027545,0.6277,-0.26684,-0.057147,-0.078465,-0.035136,-0.17825,-0.10236,0.24535,0,0
0.43997,0.45007,0.10813,0.060347,0.28981,0.6755,-0.098237,0.13923,0.21333,0.075904,0.19523,-0.023444,0.35834,0.37904,0.5126,0,0
0.20422,0.37342,0.11641,0.24697,0.37152,0.24631,0.33778,0.22375,0.085854,0.068327,-0.15166,0.15883,-0.0015545,0.35831,0.2548,0,0
-0.087125,-0.17384,-0.45091,-0.32601,-0.13709,-0.22597,-0.09184,0.19076,-0.38499,-0.22986,-0.20279,0.14519,0.056095,-0.23194,-0.12465,0,1
-0.179,-0.14102,-0.12322,-0.38674,0.14299,0.12639,0.12372,0.26516,0.45298,0.11286,-0.060876,-0.34685,0.3104,0.38121,0.32444,0,1
-0.16249,-0.25076,-0.34603,-0.25251,-0.014963,0.10247,-0.22835,-0.37549,-0.27509,-0.32176,-0.29035,0.20154,0.15769,0.077516,-0.18494,1,0
-0.15415,-0.46238,-0.08137,-0.12418,-0.34878,-0.31447,-0.0018225,-0.36411,-0.15844,-0.29228,-0.29248,0.011105,-0.15182,-0.35738,-0.76966,0,0
0.2148,0.28346,0.45566,0.18174,-0.04051,0.075796,0.32542,-0.048933,0.35309,0.1863,0.28652,0.49473,0.39215,0.07051,0.062326,0,0
0.09945,-0.27227,-0.0058303,-0.10568,0.019762,0.075245,-0.046779,-0.20717,0.1484,0.11289,-0.074007,-0.16133,0.45174,0.46479,0.14351,0,0
0.11727,-0.10265,0.18712,-0.027359,0.0090973,0.045311,-0.35659,-0.13377,-0.056831,-0.21739,-0.20754,-0.050946,-0.32568,-0.13447,-0.36825,0,0
0.35617,0.24716,0.16933,0.079182,0.20368,0.21987,0.48961,0.09532,0.19744,-0.0097794,0.15766,-0.50925,0.45345,0.29289,0.057774,0,0
-0.030328,0.086457,0.080399,-0.18203,-0.08619,0.23648,0.042952,-0.24346,0.27845,0.063969,0.13232,0.0053081,0.061145,0.10254,-0.17698,0,0
0.30819,0.18831,-0.0091441,0.12508,0.15316,0.076049,-0.53074,-0.29064,-0.1001,-0.20213,0.021328,-0.31227,-0.16269,-0.001333,-0.21377,0,0
-0.22465,-0.10744,-0.3969,-0.28575,-0.30193,-0.28246,-0.69139,-0.44329,-0.38911,-0.13058,-0.15265,-0.31248,-0.26423,-0.31253,-0.4072,0,0
-0.021431,0.044604,-0.14116,-0.26838,0.1913,0.025767,0.24733,0.058875,0.58344,0.33813,0.32762,-0.018795,0.82753,0.55066,0.73814,0,0
-0.21624,-0.1915,-0.38145,-0.43348,-0.42525,-0.23263,-0.5267,-0.47715,-0.20336,-0.20359,-0.54348,-0.23541,-0.47156,-0.49262,-0.68038,0,0
-0.12952,-0.12268,0.21632,0.11871,0.30945,0.061664,0.4648,0.1128,0.16823,0.30443,0.090323,0.6179,0.14892,0.11601,-0.48232,0,0
0.25952,0.24503,0.42069,0.4618,-0.23131,-0.060135,0.33383,0.216,0.25978,0.46011,0.82481,0.97119,-0.14524,0.22341,-0.41943,0,0
0.51758,0.10693,0.077244,-0.064432,0.48979,0.052556,-0.11421,-0.069416,-0.2049,-0.29385,0.17515,-1.145,0.0793,0.36321,-0.015835,0,0
-0.24312,-0.25951,-0.39663,-0.47902,-0.54977,-0.80526,-0.33321,-0.46732,-0.47122,-0.46022,-0.34413,0.21643,-1.0264,-1.4976,-2.0977,0,0
-0.45508,-0.16547,-0.23143,0.11866,-0.42548,-0.50356,-0.15045,-0.21206,-0.31953,0.034903,-0.088576,0.062308,-0.58507,-0.96684,-0.27034,0,0
0.023286,0.25871,0.72229,1.0605,0.0083814,0.38913,0.9259,1.1816,0.42603,0.90214,0.59409,0.41071,0.28613,0.82307,0.55767,0,0
-0.64153,-0.36372,-0.17158,0.0075617,-0.18212,-0.24792,0.38521,0.10213,-0.39146,-0.41133,-0.68488,0.39243,-0.15478,-0.51244,0.42934,0,0
-0.051719,0.44654,0.1323,0.14293,-0.10883,-0.07966,0.0056833,0.060466,0.019538,0.045379,-0.0060851,0.4011,0.18837,0.24033,0.78159,0,0
-0.30228,-0.094833,-0.14987,0.34809,-0.064005,-0.16487,0.070849,0.45702,0.026007,0.42699,-0.15079,-0.11129,-0.1305,-0.099799,-0.55686,0,0
-0.50205,-0.064265,-0.33029,0.10973,-0.99681,-1.4632,-0.96554,-0.85219,-0.6495,0.11485,-0.13318,0.47989,-1.3242,-1.9135,0.24913,0,0
0.080504,0.27512,0.45942,0.25846,0.32341,0.24215,0.077532,-0.098797,-0.031494,0.18689,0.49758,0.48508,-0.02305,0.30339,1.2804,0,0
-0.095306,0.19693,0.3956,0.37317,0.45069,-0.12233,0.35371,0.1793,0.09102,0.46144,-0.10055,0.45571,-0.19021,-0.075977,0.64242,0,0
-0.31181,-0.12466,-0.26543,-0.23379,-0.11715,0.15323,-0.24823,-0.14017,-0.34591,-0.053973,-0.069839,-0.60351,0.13781,0.13493,0.58509,0,0
0.38109,0.35273,0.36504,0.2981,0.27207,0.0099377,0.048597,-0.14408,0.41728,0.25556,0.486,0.12605,-0.018116,0.086092,-0.54263,0,0
0.084192,-0.042839,0.0088302,-0.069729,-0.032167,0.18429,0.12118,0.1383,0.31709,-0.041147,0.13577,0.30589,0.27107,0.15826,0.25704,0,0
-0.17558,0.014046,-0.31076,-0.14676,0.026545,0.11839,-0.20045,-0.01673,-0.31923,-0.15012,-0.40415,-0.72147,-0.11109,-0.23522,-0.097534,0,0
-0.10263,-0.22883,0.1095,-0.21338,-0.064504,-0.058288,-0.24553,-0.04512,-0.00052609,-0.33916,-0.086329,-0.10393,-0.18147,-0.15095,-0.15834,0,0
-0.15594,-0.03119,0.014409,-0.35722,0.14584,0.18932,-0.074385,-0.13547,0.2142,-0.022537,-0.10517,-0.2531,-0.044089,0.17561,0.19213,0,1
-0.10241,0.072299,-0.31209,-0.22689,0.10387,0.17837,0.10266,0.079049,-0.0017636,0.0058357,-0.23391,0.029672,0.48448,0.25486,0.30318,0,1
-0.16265,-0.35188,-0.1471,-0.22347,0.036548,-0.29499,-0.29314,-0.21253,-0.35407,-0.11468,-0.3651,-0.67167,-0.3231,-0.18495,-0.67865,1,0
0.27944,0.0396,0.39593,0.18708,0.50293,-0.12154,0.13756,0.29755,0.3963,0.13173,0.45595,-0.0031551,0.68127,0.57063,0.71701,0,0
0.38425,0.3404,0.2959,0.21702,0.625,0.59229,0.081648,0.23428,0.41761,0.026567,0.25452,-0.072538,0.9686,0.89643,1.2679,0,0
0.38772,0.18768,0.14282,0.029025,0.51407,0.4875,0.63569,0.014198,0.3032,-0.11545,0.22375,0.42217,0.5711,0.42198,0.0039055,0,0
0.055293,0.035169,0.3432,-0.0067991,0.072937,-0.029658,0.20111,-0.018061,0.05249,0.014386,-0.041289,-0.28169,0.26539,0.39805,0.037023,0,0
0.48508,0.021548,0.097795,0.043558,0.19036,0.0847,0.050726,-0.21092,0.12776,-0.012506,-0.10213,0.56094,-0.45647,-0.31324,0.051313,0,0
0.18623,0.07395,0.29172,0.32978,0.41873,-0.055523,0.77564,0.44211,0.0051466,0.2041,0.395,-1.0262,0.17531,-0.09932,-0.30321,0,1
0.47797,0.43079,0.4886,0.28691,0.47024,0.79077,0.8215,0.41407,0.53679,0.29858,0.52175,0.23872,0.50605,0.61723,0.87119,0,1
0.15723,-0.1851,0.0023163,0.18097,-0.23821,0.095474,0.30722,0.2487,-0.13489,0.031572,-0.16368,0.2358,-0.52509,-0.19859,-0.8523,1,0
0.20828,0.042572,-0.17295,0.16691,-0.14864,-0.074331,0.31784,0.81483,-0.27184,0.16145,0.16846,-0.13829,0.032777,0.53765,0.23449,0,0
-0.10959,-0.1102,0.2073,0.095716,-0.12837,0.10954,0.031177,0.3991,0.23841,0.25877,0.21421,-0.77429,0.45669,0.077902,-0.17027,0,0
0.23555,0.53079,0.24914,0.22031,0.70407,0.57191,0.37536,0.21746,0.35501,0.2075,0.40439,0.30894,0.61464,0.88974,0.77428,0,0
-0.013679,-0.11299,-0.27384,0.0882,-0.55116,-0.39623,-0.65177,-0.18776,-0.46241,-0.064321,-0.23439,-0.50906,-0.63551,-0.30169,-0.8127,0,0
-0.20239,0.16185,0.045889,0.55244,0.68756,0.095211,-0.30075,-0.024854,0.14747,0.56747,0.22445,0.62823,0.020886,0.48288,0.38637,0,0
-0.17683,-0.15841,-0.034652,0.048528,-0.54749,-0.24324,-0.016526,0.025049,-0.17298,-0.14075,0.16129,0.76324,-0.053338,0.11521,-1.0349,0,0
0.15509,0.11288,-0.11727,0.28958,0.045542,0.36013,-0.014749,0.32324,-0.36324,-0.12613,0.22027,-0.038325,-0.033229,0.14349,-0.14153,0,0
-0.0096604,-0.12432,-0.12177,0.10632,-0.17576,-0.12505,-0.24393,0.25631,-0.023309,-0.11144,0.22298,-0.29499,-0.35099,-0.14204,-0.58624,0,0
0.043272,0.30514,-0.19378,-0.028083,0.55112,0.68314,-0.019339,0.27075,-0.077939,0.20215,0.14656,-0.47924,0.29853,0.77176,0.47421,0,0
-0.34124,-0.28891,-0.0044417,0.041244,-0.74016,-0.65312,-0.50822,-0.21972,-0.18038,-0.36606,-0.09378,0.27152,-0.3846,-0.30459,-1.8613,0,0
0.40953,0.089666,0.0054052,0.2051,0.090068,0.35838,0.27947,0.32749,0.41744,0.52451,0.62,-0.12123,0.38252,0.96358,0.79761,0,1
-0.3009,-0.36636,-0.43051,-0.56347,-0.65126,-0.46753,-0.78411,0.57479,-0.11857,-0.18519,-0.42849,-0.89876,-0.57329,-0.58308,-2.0652,0,1
-0.38702,-0.31012,-0.70029,-0.36785,-0.99182,-0.6747,-0.7332,-0.91213,-0.65032,-0.20101,-1.3659,0.33596,-1.9241,-1.8364,-1.2198,0,1
-1.0455e-14,-1.4823e-14,-9.7785e-15,-5.3532e-15,-1.5116e-14,-5.3746e-15,-8.6598e-15,-4.6955e-15,-1.1631e-14,-9.902e-15,-9.6582e-15,1.7869e-15,-8.8672e-15,2.7756e-16,-3.0546e-15,1,0
-1.7327e-14,4.1256e-15,-1.0392e-14,1.3806e-15,-6.7548e-15,-6.3044e-15,-1.1681e-14,-1.6778e-15,-1.1291e-14,-2.588e-16,-3.3715e-15,8.8015e-16,-1.0189e-14,8.8914e-15,-5.7501e-15,0,0
2.8838e-15,-1.1892e-15,3.8054e-15,-1.8432e-15,1.4865e-15,2.1405e-15,-7.4919e-15,-8.8e-15,7.1649e-15,-2.7351e-15,4.9946e-15,-4.8162e-15,9.7811e-15,2.3189e-15,1.2754e-14,0,0
-0.47577,-0.75486,-0.73766,-0.76276,-0.55042,-0.55681,-1.5594,-0.84271,-0.47306,-0.8774,-0.39496,0.21871,-0.18273,-0.93043,-0.1411,0,0
0.15135,0.3356,-0.0078062,-0.661,1.1837,0.69879,0.78561,-0.30338,0.59049,0.0071953,-0.14996,-0.30685,1.1993,0.65405,2.1039,0,0
-0.20932,-0.259,-0.073873,-0.80837,-0.56425,-0.52559,0.071095,-1.0855,0.15583,-0.56925,-0.31562,0.24151,0.10246,-0.85752,-0.22236,0,0
0.18239,0.47517,0.33647,-0.13551,0.3343,0.58329,0.42304,-0.47516,0.40104,-0.26368,0.14694,0.16369,0.28504,-0.234,0.60488,0,0
0.056969,-0.39002,0.24576,-0.55077,0.041704,-0.2657,-0.12948,-0.98923,0.29266,-0.25192,0.19496,-0.36303,0.28481,-0.75305,-0.10766,0,0
0.37424,0.27746,0.12592,-0.43039,0.31277,0.39697,0.54919,-0.35737,0.061077,-0.30427,-0.18489,-0.2113,0.67062,-0.033155,0.63342,0,1
0.19196,0.18775,0.061597,-0.72407,-0.15748,0.010027,0.041799,-0.75556,0.11015,-0.39174,-0.15961,-0.35125,0.61796,-0.27063,0.55401,1,0
0.35518,0.089341,0.16765,0.28149,0.14882,-0.10764,0.5812,0.21842,-0.23834,-0.12222,0.0053098,0.74782,0.20231,-0.060459,-0.48792,0,0
-0.095496,0.15001,0.13425,0.033584,-0.27428,0.19174,0.39167,0.16949,0.33579,0.0066052,0.1332,0.31846,0.32212,0.03142,0.51547,0,0
0.17166,-0.0015103,0.22634,0.0081815,0.23748,0.5822,0.3423,0.11579,0.31177,-0.048468,-0.18629,0.29412,0.35564,0.29652,1.1246,0,0
-0.16979,-0.38903,-0.21562,-0.38682,0.09738,-0.45126,-0.082999,-0.54012,-0.1241,-0.50257,-0.53556,-0.12253,0.45197,-0.301,0.20569,0,0
-0.19098,-0.070472,-0.53372,-0.27903,-0.49287,-0.35708,-0.55788,-0.97398,-0.44419,-0.63154,-0.92486,0.29325,-0.52071,-0.76136,-0.11991,0,0
-0.73158,-0.12739,-0.075203,0.22392,-0.90997,-0.31937,-0.18169,-0.27927,-0.079998,0.30769,-0.12632,1.5503,-0.48521,-0.50231,0.79222,0,0
0.00069883,0.21981,-0.024889,0.37728,-0.14111,-0.33043,-0.77127,0.067072,-0.42176,0.12874,-0.18818,0.30982,-1.464,-0.78357,-0.65552,0,0
-4.6624e-15,5.3662e-15,2.6125e-15,7.8784e-15,-8.9189e-16,-4.4e-15,-3.9838e-15,-5.3737e-15,3.8649e-16,3.6791e-15,-5.8568e-15,4.7568e-16,-2.0216e-14,-1.3616e-14,-9.3946e-15,0,0
-0.2794,-0.38547,0.23493,0.38983,0.20474,0.10897,0.0016566,0.68588,-0.11331,0.17333,0.20299,-0.2847,0.028148,0.45995,0.82775,0,0
1.2301e-14,8.6365e-15,1.7373e-14,6.05e-15,1.0509e-14,-7.4696e-16,-6.9935e-16,-1.0807e-14,1.3611e-14,3.0473e-16,1.2505e-14,5.7602e-15,9.2608e-15,-1.9845e-14,-1.2724e-14,0,0
-0.082226,-0.23642,0.028187,-0.30499,0.55882,0.49639,0.83796,0.59599,0.2634,-0.061221,-0.10612,-0.0028774,0.29356,0.35817,0.94605,0,0
-0.30941,-0.60972,-0.92037,-0.14977,-0.86932,-1.071,-0.87318,-0.21236,-1.0858,-0.068865,-0.2375,-0.063722,-0.90952,-0.40161,-1.1534,0,0
-2.7203e-15,-6.6595e-15,-4.4e-15,-4.5784e-15,-5.4703e-15,2.8243e-16,-1.2412e-15,7.1872e-15,1.0108e-15,2.6757e-15,-8.5919e-15,-1.368e-14,3.7757e-15,4.5784e-15,9.2608e-15,0,0
0.22524,0.40728,0.44572,0.79085,0.38771,0.13477,-0.10072,0.1107,0.18489,0.41551,0.46457,-0.014016,0.51389,0.8173,-0.24481,0,1
4.3006e-15,-9.1196e-15,-8.9858e-15,-1.5118e-14,-8.2426e-15,6.3027e-15,-1.1513e-14,9.1122e-15,-2.7351e-15,-4.0581e-15,4.2216e-15,-2.9953e-14,2.0999e-14,2.4111e-14,-7.5811e-16,1,0
0.06038,0.40141,0.51577,1.0541,0.55085,0.3854,0.50755,1.0638,0.43972,1.1705,0.26619,0.87895,0.013919,0.74123,-0.12581,1,0
-0.35745,-0.18202,-0.088995,0.23064,-0.87069,-0.49731,-0.55288,0.0060498,-0.30842,0.25083,0.2063,0.19251,-0.99791,-0.066322,-0.63444,0,0
-0.18716,0.20201,-0.31737,-0.2114,-0.32027,-0.2125,0.025863,0.74118,-0.056808,-0.098961,0.2773,-1.1697,-0.20486,0.42393,0.24999,0,1
-0.087316,-0.1246,-0.31997,-0.047487,-0.078897,0.047381,-0.22577,0.12983,-0.35234,0.26264,-0.30809,-0.41775,-0.22151,0.047701,-0.5428,0,1
-0.02511,0.088933,0.13652,0.38523,0.17121,0.23404,0.046664,0.49016,0.13265,0.42749,0.12076,-0.46946,-0.21365,0.36066,-0.73324,0,1
-0.11465,-0.13237,0.076786,0.54236,-0.37739,-0.30295,0.2177,0.73113,-0.19099,0.37461,0.17633,-0.012234,-0.44166,0.50196,0.10343,1,0
0.32283,0.4128,0.2599,0.44248,0.055261,0.21293,-0.27566,0.19596,-0.031356,-0.02093,0.5787,-0.22811,-0.27086,0.41918,-0.48287,1,0
-0.019736,-0.34614,-0.034759,0.20421,-0.35457,-0.24103,0.41656,0.95547,-0.0092235,0.091553,-0.18998,-0.50602,-0.20593,-0.055786,-0.53446,0,0
0.37657,0.19649,0.040969,0.15291,0.7399,0.48856,-0.17034,0.6013,0.24898,0.17859,0.62948,-0.36993,0.41754,1.0108,-0.015193,0,0
-0.092604,-0.20496,-0.18785,0.073809,-0.10389,-0.014783,0.07522,0.6117,-0.4192,0.21259,-0.37176,-0.42558,-0.5513,-0.00053229,-0.86432,0,0
0.41818,0.16723,0.34493,0.726,0.84914,0.49935,-0.54546,-0.21665,0.47945,0.67955,1.0703,-0.11898,1.2835,1.2188,0.54423,0,0
-7.0905e-15,9.9883e-16,-8.7654e-15,-1.4368e-15,-1.752e-14,-1.211e-15,-7.6552e-15,5.2425e-15,-8.2041e-15,-3.399e-15,-3.7636e-15,-1.0804e-14,-8.2459e-15,1.0821e-14,-8.1006e-15,0,0
-8.4057e-15,-3.1982e-15,6.0789e-15,7.4664e-15,2.59e-15,-6.4802e-15,1.5834e-14,2.3449e-15,3.5111e-15,7.8263e-16,-7.2941e-15,2.3145e-14,-9.2728e-15,2.8316e-15,3.8978e-15,0,0
-1.4012e-14,-2.3821e-14,-1.6277e-14,-2.2804e-14,-1.7721e-14,-1.3978e-14,-2.1609e-14,-2.4651e-14,-1.3159e-14,-2.2175e-14,-1.4279e-14,-3.3325e-14,-1.8778e-14,-1.7228e-14,-1.5126e-14,0,0
-1.518e-14,-2.6633e-15,-9.3624e-15,-4.0901e-15,-1.8538e-14,-1.6578e-14,-3.0025e-14,-4.5401e-14,-1.2248e-14,-9.6438e-15,-1.9636e-14,-1.0122e-15,-3.3662e-14,-2.5652e-14,-2.4935e-15,0,0
0.79528,0.50917,0.58672,0.14605,1.0291,0.43229,0.19522,-0.064084,0.928,0.38442,1.1225,0.25191,1.4095,1.1631,1.0303,0,0
-0.81236,-0.43185,-0.21258,0.090435,-0.44573,-0.19654,-0.036109,0.063681,-0.68529,-0.39583,-1.0647,-0.25094,-1.0068,-1.3709,-1.4831,0,0
0.58231,0.13005,0.34161,-0.68855,0.54368,0.18981,0.16282,-0.47892,0.16068,-0.27064,0.32454,-0.1176,0.87338,0.31308,1.1733,0,0
-0.38538,-0.1584,-0.33781,-0.27216,-0.046719,-0.216,0.097378,-0.24127,0.070495,-0.29482,-0.63614,0.22368,-0.14337,-0.41214,-0.058634,0,0
0.1168,0.017751,-0.0416,-0.27041,-0.33824,-0.13244,0.35396,-0.30534,-0.0023423,-0.36359,-0.024087,-0.16844,0.0071036,-0.3592,0.14378,0,0
-0.47122,-0.15956,-0.37893,-0.53634,0.089696,0.044149,0.6073,0.62169,0.1383,-0.15607,-0.37229,-0.86251,0.092044,-0.37692,0.05812,0,0
-0.010963,-0.18356,-0.18094,0.11362,-0.19349,-0.40182,0.21805,-0.18345,0.18933,-0.029326,0.19311,-0.032405,0.62413,0.058333,0.14434,0,0
-0.19804,0.14691,-0.37532,0.016581,-0.111,-0.38818,0.3522,0.37553,-0.23015,0.0040657,-0.1333,0.90978,-1.1303,-0.17656,-0.83907,0,0
0.41353,0.43115,0.52457,-0.14479,0.68684,0.65491,0.34634,-0.71387,0.65249,-0.1057,0.64245,0.4035,1.3582,0.90424,2.0611,0,0
0.17367,0.085814,0.013503,-0.2865,-0.098354,0.11543,-0.13253,-0.15761,-0.24008,-0.38592,-0.31392,-0.28285,-1.0773,-1.102,-1.6712,0,0
-0.020482,-0.087387,-0.013264,-0.089621,-0.037711,0.15119,-0.36754,-0.99325,-0.043301,-0.18817,-0.091363,0.30541,0.012706,-0.69364,-0.23155,0,0
0.24017,0.37165,0.28206,-0.12747,-0.3826,0.061159,0.0027128,-0.21131,0.09016,-0.12143,0.1161,0.34781,-0.0035504,-0.65651,-0.034432,0,0
0.12912,-0.075075,-0.2105,-0.66682,0.30191,0.15948,0.017707,-1.0481,0.11436,-0.22116,-0.020689,0.065278,0.90646,-0.32891,0.89287,0,0
0.64405,0.64791,0.86399,0.33052,1.1071,0.35933,0.60917,0.25906,0.32511,-0.040956,0.083408,-0.32604,-0.10823,-0.16606,0.014527,0,0
-0.024725,-0.19075,0.19166,0.082138,-0.034983,0.067481,-0.0095036,0.42349,0.22897,0.60688,0.42968,0.61635,0.80586,0.66576,0.70186,0,0
-0.27951,-0.59481,-0.22229,0.044762,-0.3309,-0.45345,-0.71148,-0.35658,-0.77594,-0.29384,-0.28001,0.032165,-0.59709,-0.60034,-0.96408,0,0
-0.044919,0.22193,0.21383,0.27139,-0.1707,0.12333,-0.60168,-0.55016,0.19507,0.068676,0.4318,0.20011,0.85687,0.3058,0.98427,0,0
0.66145,0.42329,0.66492,0.18216,0.14116,0.48916,0.049155,-0.40983,0.48633,0.31959,0.051275,0.36209,0.033147,0.26282,-0.1125,0,0
-0.074244,0.18296,-0.12023,-0.048333,-0.19109,-0.3196,-0.033147,0.065619,-0.37105,-0.031357,-0.027888,0.022064,-0.23395,0.068832,0.43057,0,0
-0.00037249,0.051121,-0.066201,0.43864,-0.38419,0.054267,0.19615,0.98797,-0.17401,0.023185,-0.16062,-0.50776,-1.0712,0.117,-1.5903,0,0
-1.5385e-14,-5.3068e-15,-1.6128e-14,-1.9436e-15,-1.5417e-14,-4.3257e-15,-2.1197e-14,-4.4446e-15,-1.466e-14,1.0331e-15,-1.5995e-14,-1.0673e-14,-1.4835e-14,6.2581e-15,4.0581e-15,0,0
-0.51151,-0.51745,-0.2593,-0.1409,-0.0026841,-0.59277,-0.86683,-0.53266,-0.03374,-0.22529,-0.2866,0.46258,-0.35572,-0.53928,0.54795,0,0
